Row_ID,Sprint #,Year,Sprint_Number,Application_Name,Team_Name,Complexity,User story count,test case count,QE_Phase,AI_Used,Baseline_Effort,Actual_Effort,AI_Used_Flag,Effort_Saved,Productivity_Improvement_Pct,Actual_to_Baseline_Ratio,Story_to_Test_Ratio,Baseline_Effort_per_Story
22,2023-S04,2023,4,API Integration Platform,API & Middleware QA,Medium,12.0,105.0,Defect Management,No,26.84,32.5262,0,-5.686200000000003,-21.1855439642325,1.211855439642325,8.076923076923077,2.0646153846153847
23,2023-S05,2023,5,CRM Sales & Service,CRM Platform QA,High,7.0,81.0,Test Planning,No,9.0,,0,,,,10.125,1.125
23,2023-S05,2023,5,CRM Sales & Service,CRM Platform QA,High,7.0,81.0,Test Design,No,42.8,42.25,0,0.5499999999999972,1.285046728971956,0.9871495327102804,10.125,5.35
23,2023-S05,2023,5,CRM Sales & Service,CRM Platform QA,High,7.0,81.0,Automation Development,Yes,51.9,38.54,1,13.36,25.741811175337187,0.7425818882466282,10.125,6.4875
23,2023-S05,2023,5,CRM Sales & Service,CRM Platform QA,High,7.0,81.0,Test Execution,No,15.0,18.62,0,-3.620000000000001,-24.13333333333334,1.2413333333333334,10.125,1.875
23,2023-S05,2023,5,CRM Sales & Service,CRM Platform QA,High,7.0,81.0,Regression Testing,No,25.1,23.73,0,1.370000000000001,5.458167330677295,0.945418326693227,10.125,3.1375
23,2023-S05,2023,5,CRM Sales & Service,CRM Platform QA,High,7.0,81.0,Defect Management,No,22.05,19.67,0,2.379999999999999,10.793650793650789,0.8920634920634921,10.125,2.75625
24,2023-S05,2023,5,Customer Web Portal,EIP-QA,Medium,11.0,59.0,Test Planning,No,12.66,11.09,0,1.5700000000000003,12.401263823064774,0.8759873617693523,4.916666666666667,1.055
24,2023-S05,2023,5,Customer Web Portal,EIP-QA,Medium,11.0,59.0,Test Design,No,24.64,23.7577,0,0.8823000000000008,3.58076298701299,0.9641923701298701,4.916666666666667,2.0533333333333332
24,2023-S05,2023,5,Customer Web Portal,EIP-QA,Medium,11.0,59.0,Automation Development,No,26.07,24.06,0,2.0100000000000016,7.710011507479868,0.9228998849252014,4.916666666666667,2.1725
24,2023-S05,2023,5,Customer Web Portal,EIP-QA,Medium,11.0,59.0,Test Execution,No,9.5,8.83,0,0.6699999999999999,7.052631578947367,0.9294736842105263,4.916666666666667,0.7916666666666666
24,2023-S05,2023,5,Customer Web Portal,EIP-QA,Medium,11.0,59.0,Regression Testing,No,26.43,27.2,0,-0.7699999999999996,-2.9133560348089276,1.0291335603480893,4.916666666666667,2.2025
24,2023-S05,2023,5,Customer Web Portal,EIP-QA,Medium,11.0,59.0,Defect Management,No,10.05,11.26,0,-1.209999999999999,-12.039800995024866,1.1203980099502486,4.916666666666667,0.8375
25,2023-S05,2023,5,Legacy Service Platform,Legacy Support QA,Medium,6.0,64.0,Test Planning,No,7.74,8.48,0,-0.7400000000000002,-9.560723514211888,1.0956072351421189,9.142857142857142,1.1057142857142856
25,2023-S05,2023,5,Legacy Service Platform,Legacy Support QA,Medium,6.0,64.0,Test Design,No,27.0899,30.0,0,-2.9101,-10.742380001402736,1.1074238000140273,9.142857142857142,3.8699857142857144
25,2023-S05,2023,5,Legacy Service Platform,Legacy Support QA,Medium,6.0,64.0,Automation Development,No,30.32,26.9,0,3.4200000000000017,11.279683377308713,0.8872031662269129,9.142857142857142,4.331428571428572
25,2023-S05,2023,5,Legacy Service Platform,Legacy Support QA,Medium,6.0,64.0,Test Execution,No,10.11,10.88,0,-0.7700000000000014,-7.616221562809114,1.0761622156280912,9.142857142857142,1.4442857142857142
25,2023-S05,2023,5,Legacy Service Platform,Legacy Support QA,Medium,6.0,64.0,Regression Testing,No,20.68,22.56,0,-1.879999999999999,-9.090909090909086,1.0909090909090908,9.142857142857142,2.954285714285714
25,2023-S05,2023,5,Legacy Service Platform,Legacy Support QA,Medium,6.0,64.0,Defect Management,No,19.3,18.0,0,1.3000000000000007,6.735751295336791,0.9326424870466321,9.142857142857142,2.757142857142857
26,2023-S05,2023,5,API Integration Platform,API & Middleware QA,High,11.0,124.0,Test Planning,No,15.0,14.12,0,0.8800000000000008,5.8666666666666725,0.9413333333333332,10.333333333333334,1.25
26,2023-S05,2023,5,API Integration Platform,API & Middleware QA,High,11.0,124.0,Test Design,No,64.94,68.1329,0,-3.1929000000000087,-4.916692331382828,1.0491669233138283,10.333333333333334,5.411666666666666
26,2023-S05,2023,5,API Integration Platform,API & Middleware QA,High,11.0,124.0,Automation Development,No,68.73,63.0,0,5.730000000000004,8.33697075512877,0.9166302924487123,10.333333333333334,5.7275
26,2023-S05,2023,5,API Integration Platform,API & Middleware QA,High,11.0,124.0,Test Execution,No,23.74,24.6,0,-0.860000000000003,-3.6225779275484546,1.0362257792754845,10.333333333333334,1.9783333333333333
26,2023-S05,2023,5,API Integration Platform,API & Middleware QA,High,11.0,124.0,Regression Testing,No,53.46,55.6,0,-2.1400000000000006,-4.002992891881782,1.0400299289188177,10.333333333333334,4.455
26,2023-S05,2023,5,API Integration Platform,API & Middleware QA,High,11.0,124.0,Defect Management,No,30.6,25.58,0,5.020000000000003,16.405228758169944,0.8359477124183006,10.333333333333334,2.5500000000000003
27,2023-S05,2023,5,Billing & Payments,Billing & Payments QA,Medium,7.0,67.0,Test Planning,No,9.04,8.16,0,0.879999999999999,9.734513274336273,0.9026548672566372,8.375,1.13
27,2023-S05,2023,5,Billing & Payments,Billing & Payments QA,Medium,7.0,67.0,Test Design,No,28.16,28.07,0,0.08999999999999986,0.3196022727272722,0.9968039772727273,8.375,3.52
27,2023-S05,2023,5,Billing & Payments,Billing & Payments QA,Medium,7.0,67.0,Automation Development,No,45.95,51.58,0,-5.6299999999999955,-12.252448313384102,1.122524483133841,8.375,5.74375
27,2023-S05,2023,5,Billing & Payments,Billing & Payments QA,Medium,7.0,67.0,Test Execution,No,10.7,12.11,0,-1.4100000000000001,-13.177570093457946,1.1317757009345795,8.375,1.3375
27,2023-S05,2023,5,Billing & Payments,Billing & Payments QA,Medium,7.0,67.0,Regression Testing,No,19.4596,20.15,0,-0.6904000000000003,-3.547863265431974,1.0354786326543197,8.375,2.43245
27,2023-S05,2023,5,Billing & Payments,Billing & Payments QA,Medium,7.0,67.0,Defect Management,No,15.86,14.13,0,1.7299999999999986,10.907944514501883,0.8909205548549811,8.375,1.9825
28,2023-S05,2023,5,ERP Operations,ERP Operations QA,Medium,8.0,70.0,Test Planning,No,10.11,11.44,0,-1.33,-13.155291790306627,1.1315529179030663,7.777777777777778,1.1233333333333333
28,2023-S05,2023,5,ERP Operations,ERP Operations QA,Medium,8.0,70.0,Test Design,No,28.94,27.8147,0,1.1253000000000029,3.888389771941959,0.9611161022805804,7.777777777777778,3.2155555555555555
28,2023-S05,2023,5,ERP Operations,ERP Operations QA,Medium,8.0,70.0,Automation Development,No,29.9316,25.63,0,4.3016000000000005,14.371433535126757,0.8562856646487325,7.777777777777778,3.3257333333333334
28,2023-S05,2023,5,ERP Operations,ERP Operations QA,Medium,8.0,70.0,Test Execution,No,11.03,11.7,0,-0.6699999999999999,-6.074342701722575,1.0607434270172258,7.777777777777778,1.2255555555555555
28,2023-S05,2023,5,ERP Operations,ERP Operations QA,Medium,8.0,70.0,Regression Testing,No,26.6,24.3,0,2.3000000000000007,8.646616541353385,0.9135338345864662,7.777777777777778,2.9555555555555557
28,2023-S05,2023,5,ERP Operations,ERP Operations QA,Medium,8.0,70.0,Defect Management,No,19.99,22.41,0,-2.4200000000000017,-12.106053026513267,1.1210605302651326,7.777777777777778,2.221111111111111
29,2023-S06,2023,6,API Integration Platform,API & Middleware QA,Medium,11.0,65.0,Test Planning,No,11.53,12.0,0,-0.47000000000000064,-4.076322636600179,1.0407632263660018,5.416666666666667,0.9608333333333333
29,2023-S06,2023,6,API Integration Platform,API & Middleware QA,Medium,11.0,65.0,Test Design,No,27.2171,30.02,0,-2.802900000000001,-10.298305109655331,1.1029830510965533,5.416666666666667,2.2680916666666664
29,2023-S06,2023,6,API Integration Platform,API & Middleware QA,Medium,11.0,65.0,Automation Development,No,31.1,33.0,0,-1.8999999999999986,-6.109324758842439,1.0610932475884245,5.416666666666667,2.591666666666667
29,2023-S06,2023,6,API Integration Platform,API & Middleware QA,Medium,11.0,65.0,Test Execution,No,10.0,10.61,0,-0.6099999999999994,-6.099999999999994,1.061,5.416666666666667,0.8333333333333334
29,2023-S06,2023,6,API Integration Platform,API & Middleware QA,Medium,11.0,65.0,Regression Testing,No,22.18,25.28,0,-3.1000000000000014,-13.9765554553652,1.139765554553652,5.416666666666667,1.8483333333333334
29,2023-S06,2023,6,API Integration Platform,API & Middleware QA,Medium,11.0,65.0,Defect Management,No,12.01,13.08,0,-1.0700000000000003,-8.909242298084932,1.0890924229808494,5.416666666666667,1.0008333333333332
30,2023-S06,2023,6,Billing & Payments,Billing & Payments QA,Medium,11.0,61.0,Test Planning,No,11.18,21.43,0,-10.25,-91.68157423971378,1.9168157423971377,5.083333333333333,0.9316666666666666
30,2023-S06,2023,6,Billing & Payments,Billing & Payments QA,Medium,11.0,61.0,Test Design,No,26.0,26.57,0,-0.5700000000000003,-2.1923076923076934,1.021923076923077,5.083333333333333,2.1666666666666665
30,2023-S06,2023,6,Billing & Payments,Billing & Payments QA,Medium,11.0,61.0,Automation Development,No,32.0431,35.4,0,-3.356899999999996,-10.47620236493971,1.1047620236493971,5.083333333333333,2.6702583333333334
30,2023-S06,2023,6,Billing & Payments,Billing & Payments QA,Medium,11.0,61.0,Test Execution,No,9.76,10.77,0,-1.0099999999999998,-10.348360655737702,1.103483606557377,5.083333333333333,0.8133333333333334
30,2023-S06,2023,6,Billing & Payments,Billing & Payments QA,Medium,11.0,61.0,Regression Testing,No,12.08,10.68,0,1.4000000000000004,11.589403973509937,0.8841059602649006,5.083333333333333,1.0066666666666666
30,2023-S06,2023,6,Billing & Payments,Billing & Payments QA,Medium,11.0,61.0,Defect Management,No,16.1,19.0,0,-2.8999999999999986,-18.012422360248436,1.1801242236024843,5.083333333333333,1.3416666666666668
31,2023-S06,2023,6,CRM Sales & Service,CRM Platform QA,Medium,2.0,38.0,Test Planning,No,4.49,4.8,0,-0.3099999999999996,-6.90423162583518,1.0690423162583518,12.666666666666666,1.4966666666666668
31,2023-S06,2023,6,CRM Sales & Service,CRM Platform QA,Medium,2.0,38.0,Test Design,No,17.18,14.8,0,2.379999999999999,13.853317811408608,0.861466821885914,12.666666666666666,5.726666666666667
31,2023-S06,2023,6,CRM Sales & Service,CRM Platform QA,Medium,2.0,38.0,Automation Development,No,24.24,25.46,0,-1.2200000000000024,-5.033003300330043,1.0503300330033005,12.666666666666666,8.08
31,2023-S06,2023,6,CRM Sales & Service,CRM Platform QA,Medium,2.0,38.0,Test Execution,No,6.0,6.94,0,-0.9400000000000004,-15.666666666666673,1.1566666666666667,12.666666666666666,2.0
31,2023-S06,2023,6,CRM Sales & Service,CRM Platform QA,Medium,2.0,38.0,Regression Testing,No,11.2,13.15,0,-1.950000000000001,-17.410714285714295,1.174107142857143,12.666666666666666,3.733333333333333
31,2023-S06,2023,6,CRM Sales & Service,CRM Platform QA,Medium,2.0,38.0,Defect Management,No,11.04,10.4,0,0.6399999999999988,5.797101449275352,0.9420289855072465,12.666666666666666,3.6799999999999997
32,2023-S06,2023,6,Legacy Service Platform,Legacy Support QA,Medium,5.0,20.0,Test Planning,No,7.0,7.63,0,-0.6299999999999999,-8.999999999999998,1.09,3.3333333333333335,1.1666666666666667
32,2023-S06,2023,6,Legacy Service Platform,Legacy Support QA,Medium,5.0,20.0,Test Design,No,9.43,9.85,0,-0.41999999999999993,-4.453870625662778,1.0445387062566278,3.3333333333333335,1.5716666666666665
32,2023-S06,2023,6,Legacy Service Platform,Legacy Support QA,Medium,5.0,20.0,Automation Development,No,17.41,17.0,0,0.41000000000000014,2.354968408960368,0.9764503159103963,3.3333333333333335,2.901666666666667
32,2023-S06,2023,6,Legacy Service Platform,Legacy Support QA,Medium,5.0,20.0,Test Execution,No,3.79,4.04,0,-0.25,-6.596306068601583,1.0659630606860158,3.3333333333333335,0.6316666666666667
32,2023-S06,2023,6,Legacy Service Platform,Legacy Support QA,Medium,5.0,20.0,Regression Testing,No,7.97,8.75,0,-0.7800000000000002,-9.786700125470519,1.0978670012547052,3.3333333333333335,1.3283333333333334
32,2023-S06,2023,6,Legacy Service Platform,Legacy Support QA,Medium,5.0,20.0,Defect Management,No,4.82,5.6,0,-0.7799999999999994,-16.18257261410787,1.1618257261410787,3.3333333333333335,0.8033333333333333
33,2023-S06,2023,6,Customer Web Portal,EIP-QA,Medium,15.0,58.0,Test Planning,No,16.0,17.0,0,-1.0,-6.25,1.0625,3.625,1.0
33,2023-S06,2023,6,Customer Web Portal,EIP-QA,Medium,15.0,58.0,Test Design,Yes,24.57,20.0,1,4.57,18.5999185999186,0.814000814000814,3.625,1.535625
33,2023-S06,2023,6,Customer Web Portal,EIP-QA,Medium,15.0,58.0,Automation Development,No,42.56,46.33,0,-3.769999999999996,-8.858082706766908,1.0885808270676691,3.625,2.66
33,2023-S06,2023,6,Customer Web Portal,EIP-QA,Medium,15.0,58.0,Test Execution,No,9.15,10.32,0,-1.17,-12.786885245901638,1.1278688524590164,3.625,0.571875
33,2023-S06,2023,6,Customer Web Portal,EIP-QA,Medium,15.0,58.0,Regression Testing,No,13.0,13.1,0,-0.09999999999999964,-0.7692307692307665,1.0076923076923077,3.625,0.8125
33,2023-S06,2023,6,Customer Web Portal,EIP-QA,Medium,15.0,58.0,Defect Management,No,12.4,14.1,0,-1.6999999999999993,-13.709677419354833,1.1370967741935483,3.625,0.775
34,2023-S06,2023,6,Mobile Service App,Mobile & Web QE,Medium,11.0,65.0,Test Planning,No,13.25,13.99,0,-0.7400000000000002,-5.58490566037736,1.0558490566037737,5.416666666666667,1.1041666666666667
34,2023-S06,2023,6,Mobile Service App,Mobile & Web QE,Medium,11.0,65.0,Test Design,No,27.38,24.73,0,2.6499999999999986,9.67859751643535,0.9032140248356465,5.416666666666667,2.2816666666666667
34,2023-S06,2023,6,Mobile Service App,Mobile & Web QE,Medium,11.0,65.0,Automation Development,No,22.7,25.6,0,-2.900000000000002,-12.77533039647578,1.1277533039647578,5.416666666666667,1.8916666666666666
34,2023-S06,2023,6,Mobile Service App,Mobile & Web QE,Medium,11.0,65.0,Test Execution,No,10.0,10.2,0,-0.1999999999999993,-1.9999999999999927,1.02,5.416666666666667,0.8333333333333334
34,2023-S06,2023,6,Mobile Service App,Mobile & Web QE,Medium,11.0,65.0,Regression Testing,No,13.8,13.32,0,0.4800000000000004,3.4782608695652204,0.9652173913043478,5.416666666666667,1.1500000000000001
34,2023-S06,2023,6,Mobile Service App,Mobile & Web QE,Medium,11.0,65.0,Defect Management,No,10.3,9.8,0,0.5,4.854368932038835,0.9514563106796117,5.416666666666667,0.8583333333333334
35,2023-S07,2023,7,Billing & Payments,Billing & Payments QA,Medium,12.0,75.0,Test Planning,No,10.0,11.77,0,-1.7699999999999996,-17.699999999999996,1.177,5.769230769230769,0.7692307692307693
35,2023-S07,2023,7,Billing & Payments,Billing & Payments QA,Medium,12.0,75.0,Test Design,No,27.55,28.2905,0,-0.7405000000000008,-2.687840290381128,1.0268784029038114,5.769230769230769,2.1192307692307693
35,2023-S07,2023,7,Billing & Payments,Billing & Payments QA,Medium,12.0,75.0,Automation Development,No,34.0,41.0,0,-7.0,-20.588235294117645,1.2058823529411764,5.769230769230769,2.6153846153846154
35,2023-S07,2023,7,Billing & Payments,Billing & Payments QA,Medium,12.0,75.0,Test Execution,No,10.2,9.42,0,0.7799999999999994,7.647058823529405,0.9235294117647059,5.769230769230769,0.7846153846153846
35,2023-S07,2023,7,Billing & Payments,Billing & Payments QA,Medium,12.0,75.0,Regression Testing,No,15.1,16.0,0,-0.9000000000000004,-5.960264900662255,1.0596026490066226,5.769230769230769,1.1615384615384614
35,2023-S07,2023,7,Billing & Payments,Billing & Payments QA,Medium,12.0,75.0,Defect Management,No,7.79,9.98,0,-2.1900000000000004,-28.112965340179723,1.2811296534017973,5.769230769230769,0.5992307692307692
36,2023-S07,2023,7,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Test Planning,No,10.63,10.21,0,0.41999999999999993,3.951081843838193,0.9604891815616181,5.583333333333333,0.8858333333333334
36,2023-S07,2023,7,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Test Design,No,25.55,28.0,0,-2.4499999999999993,-9.589041095890408,1.095890410958904,5.583333333333333,2.129166666666667
36,2023-S07,2023,7,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Automation Development,No,33.98,33.15,0,0.8299999999999983,2.4426133019423144,0.9755738669805769,5.583333333333333,2.8316666666666666
36,2023-S07,2023,7,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Test Execution,No,9.39,10.58,0,-1.1899999999999995,-12.673056443024489,1.1267305644302448,5.583333333333333,0.7825000000000001
36,2023-S07,2023,7,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Regression Testing,No,15.41,18.8,0,-3.3900000000000006,-21.998702141466584,1.2199870214146658,5.583333333333333,1.2841666666666667
36,2023-S07,2023,7,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Defect Management,No,8.19,18.5,0,-10.31,-125.8852258852259,2.258852258852259,5.583333333333333,0.6825
37,2023-S07,2023,7,API Integration Platform,API & Middleware QA,High,5.0,59.0,Test Planning,No,7.5,8.05,0,-0.5500000000000007,-7.333333333333343,1.0733333333333335,9.833333333333334,1.25
37,2023-S07,2023,7,API Integration Platform,API & Middleware QA,High,5.0,59.0,Test Design,No,31.96,36.71,0,-4.75,-14.86232790988736,1.1486232790988735,9.833333333333334,5.326666666666667
37,2023-S07,2023,7,API Integration Platform,API & Middleware QA,High,5.0,59.0,Automation Development,No,45.6,47.0,0,-1.3999999999999986,-3.070175438596488,1.030701754385965,9.833333333333334,7.6000000000000005
37,2023-S07,2023,7,API Integration Platform,API & Middleware QA,High,5.0,59.0,Test Execution,No,11.4,13.1,0,-1.6999999999999993,-14.91228070175438,1.1491228070175439,9.833333333333334,1.9000000000000001
37,2023-S07,2023,7,API Integration Platform,API & Middleware QA,High,5.0,59.0,Regression Testing,No,20.8751,22.24,0,-1.3648999999999987,-6.538411792039313,1.0653841179203931,9.833333333333334,3.4791833333333333
37,2023-S07,2023,7,API Integration Platform,API & Middleware QA,High,5.0,59.0,Defect Management,No,21.25,21.7,0,-0.4499999999999993,-2.1176470588235263,1.0211764705882354,9.833333333333334,3.5416666666666665
38,2023-S07,2023,7,Mobile Service App,Mobile & Web QE,Low,8.0,49.0,Test Planning,No,9.4,9.42,0,-0.019999999999999574,-0.21276595744680396,1.0021276595744681,5.444444444444445,1.0444444444444445
38,2023-S07,2023,7,Mobile Service App,Mobile & Web QE,Low,8.0,49.0,Test Design,No,19.1,19.99,0,-0.889999999999997,-4.65968586387433,1.0465968586387433,5.444444444444445,2.1222222222222222
38,2023-S07,2023,7,Mobile Service App,Mobile & Web QE,Low,8.0,49.0,Automation Development,No,13.97,14.6,0,-0.629999999999999,-4.509663564781667,1.0450966356478166,5.444444444444445,1.5522222222222224
38,2023-S07,2023,7,Mobile Service App,Mobile & Web QE,Low,8.0,49.0,Test Execution,No,6.84,6.57,0,0.2699999999999996,3.947368421052625,0.9605263157894738,5.444444444444445,0.76
38,2023-S07,2023,7,Mobile Service App,Mobile & Web QE,Low,8.0,49.0,Regression Testing,No,9.76,11.37,0,-1.6099999999999994,-16.495901639344257,1.1649590163934425,5.444444444444445,1.0844444444444443
38,2023-S07,2023,7,Mobile Service App,Mobile & Web QE,Low,8.0,49.0,Defect Management,No,7.44,7.4,0,0.040000000000000036,0.5376344086021511,0.9946236559139785,5.444444444444445,0.8266666666666667
39,2023-S07,2023,7,Customer Web Portal,EIP-QA,Medium,5.0,67.0,Test Planning,No,6.9,5.8,0,1.1000000000000005,15.942028985507253,0.8405797101449275,11.166666666666666,1.1500000000000001
39,2023-S07,2023,7,Customer Web Portal,EIP-QA,Medium,5.0,67.0,Test Design,Yes,28.53,52.0,1,-23.47,-82.26428321065544,1.8226428321065544,11.166666666666666,4.755
39,2023-S07,2023,7,Customer Web Portal,EIP-QA,Medium,5.0,67.0,Automation Development,No,44.0,43.9,0,0.10000000000000142,0.2272727272727305,0.9977272727272727,11.166666666666666,7.333333333333333
39,2023-S07,2023,7,Customer Web Portal,EIP-QA,Medium,5.0,67.0,Test Execution,No,10.44,11.46,0,-1.0200000000000014,-9.770114942528748,1.0977011494252875,11.166666666666666,1.74
