Sprint #,Application_Name,Team_Name,AI Usage Testing Phase (Test Planning),AI Usage Testing Phase (Test Design),AI Usage Testing Phase (Automation Development),AI Usage Testing Phase (Test Execution),AI Usage Testing Phase (Regression Testing),AI Usage Testing Phase (Defect Management),Complexity,User story count,test case count,Baseline effort (Test Planning),Baseline effort (Test Design),Baseline effort (Automation Development),Baseline effort (Test Execution),Baseline effort (Regression Testing),Baseline effort (Defect Management),Actual effort (Test Planning),Actual effort (Test Design),Actual effort (Automation Development),Actual effort (Test Execution),Actual effort (Regression Testing),Actual effort (Defect Management),Year,Sprint_Number,AI_Test Planning,AI_Test Design,AI_Automation Development,AI_Test Execution,AI_Regression Testing,AI_Defect Management,AI_Phase_Count,AI_Adoption_Rate,Total_Baseline_Effort,Total_Actual_Effort,Total_Effort_Saved,Overall_Productivity_Improvement_Pct,Story_to_Test_Ratio
2025-S19,CRM Sales & Service,CRM Platform QA,No,Yes,Yes,No,Yes,Yes,High,10.0,23.0,12.89,13.9,20.24,5.19,7.7,6.3,21.6,8.31,16.15,5.7,5.67,5.9619,2025,19,0,1,1,0,1,1,4,0.6666666666666666,66.22,63.39190000000001,2.828099999999992,4.270764119601317,2.090909090909091
2025-S20,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,Yes,Medium,13.0,53.0,13.0,23.17,37.43,8.67,18.14,10.92,7.84,15.01,29.67,9.8,10.56,9.62,2025,20,1,1,1,0,1,1,5,0.8333333333333334,111.33,82.50000000000001,28.829999999999984,25.895984909727822,3.7857142857142856
2025-S20,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,Yes,No,Medium,11.0,30.0,12.05,13.3,12.56,4.91,7.87,9.82,25.66,8.72,10.85,5.09,8.57,18.43,2025,20,0,1,1,0,1,0,3,0.5,60.510000000000005,77.32000000000001,-16.810000000000002,-27.780532143447367,2.5
2025-S20,API Integration Platform,API & Middleware QA,No,Yes,Yes,No,No,Yes,Low,10.0,112.0,10.36,41.0,60.31,14.7,35.04,30.44,8.994,28.78,45.09,13.81,18.0,35.79,2025,20,0,1,1,0,0,1,3,0.5,191.85,150.464,41.385999999999996,21.572061506385197,10.181818181818182
2025-S20,Billing & Payments,Billing & Payments QA,No,Yes,Yes,No,Yes,No,Low,6.0,29.0,7.2,10.61,15.21,4.47,8.21,9.57,12.85,5.985,13.0,9.17,5.44,12.08,2025,20,0,1,1,0,1,0,3,0.5,55.269999999999996,58.525,-3.2550000000000026,-5.889270852180211,4.142857142857143
2025-S20,Customer Web Portal,EIP-QA,Yes,Yes,Yes,No,Yes,Yes,Low,10.0,117.0,9.52,42.54,47.1,14.12,20.54,16.96,7.5,51.8,34.2507,15.3956,17.06,13.71,2025,20,1,1,1,0,1,1,5,0.8333333333333334,150.78,139.71630000000002,11.063699999999983,7.337644249900506,10.636363636363637
2025-S20,CRM Sales & Service,CRM Platform QA,Yes,Yes,Yes,No,Yes,Yes,Low,6.0,47.0,6.59,17.0,22.0,7.22,14.3273,13.0256,5.7,11.19,15.49,6.0,9.79,10.2,2025,20,1,1,1,0,1,1,5,0.8333333333333334,80.1629,58.370000000000005,21.79289999999999,27.185767979950814,6.714285714285714
2026-S01,Billing & Payments,Billing & Payments QA,No,Yes,Yes,No,Yes,No,Medium,8.0,139.0,9.5,59.37,78.48,20.67,49.6,18.54,9.51,47.43,111.8,21.0,33.41,19.78,2026,1,0,1,1,0,1,0,3,0.5,236.16000000000003,242.93,-6.769999999999982,-2.866700542005412,15.444444444444445
2026-S01,Customer Web Portal,EIP-QA,Yes,Yes,Yes,No,Yes,Yes,Low,11.0,53.0,9.99,19.31,24.0,7.19,14.78,13.41,22.0,17.07,27.85,7.2,15.44,17.13,2026,1,1,1,1,0,1,1,5,0.8333333333333334,88.67999999999999,106.69,-18.010000000000005,-20.308976093820487,4.416666666666667
2026-S01,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,No,No,Medium,6.0,106.0,7.0,45.91,32.0,15.6,27.6,23.0,7.19,34.0,39.98,15.85,28.44,21.7,2026,1,0,1,1,0,0,0,2,0.3333333333333333,151.10999999999999,147.15999999999997,3.950000000000017,2.613989808748605,15.142857142857142
2026-S01,ERP Operations,ERP Operations QA,No,Yes,No,No,No,No,Low,8.0,35.0,10.74,19.71,31.0,7.0,16.52,12.2072,13.01,15.1,31.0,7.74,18.8,12.33,2026,1,0,1,0,0,0,0,1,0.16666666666666666,97.1772,97.97999999999999,-0.8027999999999906,-0.8261197070917773,3.888888888888889
2026-S01,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,Yes,High,17.0,109.0,21.6,58.05,51.14,20.24,33.89,32.91,23.1,63.85,32.69,22.0,26.49,42.62,2026,1,1,1,1,0,1,1,5,0.8333333333333334,217.83,210.75,7.0800000000000125,3.250241013634491,6.055555555555555
2026-S01,CRM Sales & Service,CRM Platform QA,No,Yes,Yes,No,Yes,Yes,Medium,5.0,55.0,7.0,23.51,35.4374,8.65,11.94,7.82,6.0,17.66,29.81,9.0,10.5,5.9726,2026,1,0,1,1,0,1,1,4,0.6666666666666666,94.35740000000001,78.9426,15.414800000000014,16.33660952930031,9.166666666666666
2026-S02,CRM Sales & Service,CRM Platform QA,No,Yes,Yes,No,Yes,Yes,Medium,9.0,59.0,10.92,24.84,17.9,9.61,21.26,16.1,11.0,20.74,11.74,10.72,17.32,10.75,2026,2,0,1,1,0,1,1,4,0.6666666666666666,100.63,82.27,18.36,18.245056146278447,5.9
2026-S02,Customer Web Portal,EIP-QA,Yes,Yes,Yes,No,Yes,Yes,Medium,15.0,64.0,15.6,28.0,37.94,10.49,17.0,19.1,14.6,23.4,25.86,10.7,10.58,16.39,2026,2,1,1,1,0,1,1,5,0.8333333333333334,128.13,101.53,26.599999999999994,20.760165456957775,4.0
2026-S02,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,No,Low,16.0,50.0,15.0,18.02,21.0,6.92,14.12,6.35,14.4,13.09,15.6589,13.3,7.8,6.09,2026,2,1,1,1,0,1,0,4,0.6666666666666666,81.41,70.3389,11.071100000000001,13.599189288785162,2.9411764705882355
2026-S02,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,Yes,No,High,13.0,101.0,14.6,44.4,32.67,15.56,19.6,20.91,12.3,31.44,26.4319,15.8,13.73,21.0,2026,2,0,1,1,0,1,0,3,0.5,147.74,120.7019,27.038100000000014,18.301137132800875,7.214285714285714
2026-S02,ERP Operations,ERP Operations QA,No,Yes,No,No,No,Yes,Low,18.0,49.0,18.62,20.94,21.32,8.25,17.62,15.04,18.45,16.0,21.59,7.6429,17.53,12.9,2026,2,0,1,0,0,0,1,2,0.3333333333333333,101.78999999999999,94.11290000000001,7.677099999999982,7.542096473130938,2.5789473684210527
2026-S03,CRM Sales & Service,CRM Platform QA,Yes,Yes,Yes,No,Yes,Yes,Medium,7.0,74.0,9.49,33.26,34.0,12.02,22.91,14.5,8.51,19.77,24.7746,12.0,12.59,22.96,2026,3,1,1,1,0,1,1,5,0.8333333333333334,126.17999999999999,100.6046,25.575399999999988,20.268980821049286,9.25
2026-S03,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,No,High,12.0,75.0,15.1,40.74,43.26,15.0,38.49,24.61,14.0,34.73,28.84,15.7,28.6,22.74,2026,3,1,1,1,0,1,0,4,0.6666666666666666,177.2,144.61,32.589999999999975,18.39164785553046,5.769230769230769
2026-S03,Billing & Payments,Billing & Payments QA,No,Yes,Yes,No,No,No,High,7.0,56.0,10.8,31.01,43.617,11.42,16.3,16.0,10.4,24.12,26.55,11.8,10.9,17.48,2026,3,0,1,1,0,0,0,2,0.3333333333333333,129.147,101.25000000000001,27.896999999999977,21.60096634068153,7.0
2026-S03,Customer Web Portal,EIP-QA,Yes,Yes,Yes,No,Yes,No,High,13.0,56.0,18.0,29.58,23.0,10.94,18.24,10.37,13.36,13.6,15.97,12.5,9.67,11.22,2026,3,1,1,1,0,1,0,4,0.6666666666666666,110.13,76.32,33.81,30.700081721601748,4.0
2026-S03,ERP Operations,ERP Operations QA,No,Yes,No,No,No,No,High,5.0,45.0,8.47,25.3,40.6,9.3,14.8,18.0,9.43,29.09,39.1,19.0,15.62,15.7,2026,3,0,1,0,0,0,0,1,0.16666666666666666,116.47,127.94000000000001,-11.470000000000013,-9.848029535502716,7.5
2026-S03,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,Yes,No,Medium,12.0,50.0,12.72,21.0,29.32,7.9,11.98,8.25,15.67,15.4,,7.6533,7.0,8.76,2026,3,0,1,1,0,1,0,3,0.5,91.17,,,,3.8461538461538463
2026-S04,API Integration Platform,API & Middleware QA,No,Yes,Yes,No,Yes,Yes,Medium,13.0,68.0,14.21,28.5,39.9,10.28,27.18,21.62,15.88,62.0,23.4,10.45,23.68,17.82,2026,4,0,1,1,0,1,1,4,0.6666666666666666,141.69,153.23,-11.539999999999992,-8.144540899146017,4.857142857142857
2026-S04,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,Yes,No,Medium,8.0,64.0,9.1,27.64,35.46,10.0,18.76,17.0,9.0,21.06,34.47,9.3,14.5,15.8,2026,4,0,1,1,0,1,0,3,0.5,117.96000000000001,104.13,13.830000000000013,11.724313326551384,7.111111111111111
2026-S04,Customer Web Portal,EIP-QA,Yes,Yes,No,No,Yes,Yes,Low,7.0,80.0,7.23,28.17,39.54,10.0,16.56,18.11,7.67,18.9,35.26,9.72,13.66,13.9,2026,4,1,1,0,0,1,1,4,0.6666666666666666,119.61,99.11,20.5,17.139035197725942,10.0
2026-S04,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,Yes,Medium,8.0,89.0,9.8498,37.5,35.66,14.09,35.42,17.31,8.76,31.3,23.5,13.97,21.0,13.3699,2026,4,1,1,1,0,1,1,5,0.8333333333333334,149.8298,111.8999,37.9299,25.315324454814732,9.88888888888889
2026-S04,CRM Sales & Service,CRM Platform QA,No,Yes,Yes,No,Yes,Yes,Medium,10.0,67.0,11.44,27.9,51.74,11.08,15.75,22.24,10.85,24.5,39.43,11.74,12.89,32.93,2026,4,0,1,1,0,1,1,4,0.6666666666666666,140.15,132.34,7.810000000000002,5.572600784873352,6.090909090909091
2026-S04,ERP Operations,ERP Operations QA,No,Yes,No,No,No,No,High,6.0,58.0,9.0,30.2,47.9,11.77,28.73,21.74,9.0,29.48,44.9,11.3,25.54,23.68,2026,4,0,1,0,0,0,0,1,0.16666666666666666,149.34,143.9,5.439999999999998,3.6426945225659555,8.285714285714286
2026-S04,Billing & Payments,Billing & Payments QA,No,Yes,Yes,No,Yes,No,Medium,13.0,71.0,13.9,30.67,24.39,10.76,25.56,22.3436,17.0,21.34,17.07,13.0,20.69,27.47,2026,4,0,1,1,0,1,0,3,0.5,127.62360000000001,116.57,11.053600000000017,8.661094029630895,5.071428571428571
2026-S05,CRM Sales & Service,CRM Platform QA,No,Yes,Yes,No,Yes,Yes,Medium,14.0,43.0,15.1,18.0,20.7,7.52,14.2,16.3,16.03,13.34,19.5349,7.2142,9.48,13.4,2026,5,0,1,1,0,1,1,4,0.6666666666666666,91.82,78.9991,12.820899999999995,13.963079939011102,2.8666666666666667
2026-S05,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,Yes,No,Medium,6.0,31.0,7.37,13.72,16.4,5.42,8.56,12.57,8.0,9.69,12.79,5.65,6.07,12.6,2026,5,0,1,1,0,1,0,3,0.5,64.03999999999999,54.8,9.239999999999995,14.428482198625852,4.428571428571429
2026-S05,Customer Web Portal,EIP-QA,Yes,Yes,Yes,No,Yes,Yes,Low,14.0,125.0,13.0,45.69,36.23,15.78,25.54,26.9,11.495,32.27,25.99,17.8,17.59,23.6,2026,5,1,1,1,0,1,1,5,0.8333333333333334,163.14,128.745,34.39499999999998,21.083118793674135,8.333333333333334
2026-S05,ERP Operations,ERP Operations QA,No,No,No,No,No,No,Low,14.0,26.0,13.87,9.8,16.0,4.26,8.1,7.07,13.4,7.36,16.03,4.4,9.59,8.68,2026,5,0,0,0,0,0,0,0,0.0,59.1,59.46,-0.35999999999999943,-0.6091370558375625,1.7333333333333334
2026-S05,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,Yes,Low,8.0,66.0,7.99,24.3,38.72,9.0,11.83,18.36,7.11,18.74,26.16,9.18,7.78,15.2,2026,5,1,1,1,0,1,1,5,0.8333333333333334,110.19999999999999,84.17,26.029999999999987,23.620689655172406,7.333333333333333
2026-S06,Customer Web Portal,EIP-QA,Yes,Yes,Yes,Yes,Yes,Yes,Medium,9.0,86.0,11.0,37.2,33.2,12.91,20.14,19.53,9.6,29.9,23.0,11.59,14.04,16.61,2026,6,1,1,1,1,1,1,6,1.0,133.98000000000002,104.74,29.240000000000023,21.82415285863563,8.6
2026-S06,CRM Sales & Service,CRM Platform QA,No,Yes,Yes,No,Yes,Yes,Low,12.0,80.0,16.14,42.94,30.5,15.05,21.0,14.8,15.45,51.73,23.4,15.35,14.5535,20.56,2026,6,0,1,1,0,1,1,4,0.6666666666666666,140.43,141.04349999999997,-0.6134999999999593,-0.4368724631488708,6.153846153846154
2026-S06,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,Yes,No,Medium,10.0,110.0,11.61,46.63,41.38,17.69,42.9,15.5993,11.22,23.25,27.02,19.0,30.63,15.5,2026,6,0,1,1,0,1,0,3,0.5,175.8093,126.61999999999999,49.18930000000002,27.97878155478693,10.0
2026-S06,Billing & Payments,Billing & Payments QA,No,Yes,Yes,No,Yes,No,Medium,16.0,114.0,17.18,49.0,49.53,17.06,33.0,21.67,19.13,57.4512,41.0,17.4,25.82,22.2,2026,6,0,1,1,0,1,0,3,0.5,187.44,183.00119999999998,4.438800000000015,2.3681177976952705,6.705882352941177
2026-S06,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,Yes,Medium,8.0,44.0,11.84,23.35,40.21,9.0,15.3025,8.96,8.9059,15.82,29.76,9.2,11.5,7.2,2026,6,1,1,1,0,1,1,5,0.8333333333333334,108.6625,82.3859,26.276599999999988,24.18184746347635,4.888888888888889
2026-S07,API Integration Platform,API & Middleware QA,No,Yes,Yes,No,Yes,Yes,Medium,10.0,114.0,11.3,48.0,64.21,16.79,36.0,26.81,12.0,25.5552,48.4,14.64,27.48,23.8,2026,7,0,1,1,0,1,1,4,0.6666666666666666,203.10999999999999,151.8752,51.23479999999998,25.225148934075126,10.363636363636363
2026-S07,Customer Web Portal,EIP-QA,Yes,No,Yes,No,Yes,Yes,Medium,6.0,89.0,7.95,37.35,50.2,13.75,23.91,19.8,7.7,41.12,38.03,14.41,20.0,18.33,2026,7,1,0,1,0,1,1,4,0.6666666666666666,152.96,139.58999999999997,13.370000000000033,8.740847280334748,12.714285714285714
2026-S07,ERP Operations,ERP Operations QA,No,Yes,No,No,No,No,Medium,6.0,97.0,8.05,41.8,32.61,14.0,30.62,26.04,7.6,27.68,34.73,13.0,30.05,23.0,2026,7,0,1,0,0,0,0,1,0.16666666666666666,153.12,136.06,17.060000000000002,11.14158829676071,13.857142857142858
2026-S07,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,Yes,No,Medium,17.0,76.0,17.8,34.0,25.0,11.35,29.16,11.94,18.33,22.1979,23.6,10.74,19.7,12.84,2026,7,0,1,1,0,1,0,3,0.5,129.25,107.40790000000001,21.842099999999988,16.899110251450665,4.222222222222222
2026-S07,CRM Sales & Service,CRM Platform QA,No,Yes,Yes,No,Yes,Yes,Low,9.0,85.0,8.8,30.47,22.8,11.16,,10.5,9.2,21.0,21.0,10.02,11.5408,8.0,2026,7,0,1,1,0,1,1,4,0.6666666666666666,,80.7608,,,8.5
2026-S07,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,Yes,Medium,6.0,16.0,8.05,7.76,13.25,3.0,6.2,6.16,7.0,11.9,11.4,2.95,4.0,4.6,2026,7,1,1,1,0,1,1,5,0.8333333333333334,44.42,41.85,2.5700000000000003,5.785682125168843,2.2857142857142856
2026-S08,Customer Web Portal,EIP-QA,Yes,Yes,Yes,No,Yes,Yes,Medium,17.0,85.0,16.92,37.38,50.0,13.49,21.24,29.04,15.6247,23.0,35.13,12.56,13.45,34.0,2026,8,1,1,1,0,1,1,5,0.8333333333333334,168.07,133.7647,34.30529999999999,20.411316713274225,4.722222222222222
2026-S08,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,Yes,No,High,7.0,73.0,8.84,30.16,38.24,11.0,25.47,13.45,9.04,47.3,34.39,16.88,19.53,14.13,2026,8,0,1,1,0,1,0,3,0.5,127.16000000000001,141.26999999999998,-14.109999999999971,-11.096256684491955,9.125
2026-S08,CRM Sales & Service,CRM Platform QA,No,No,Yes,No,Yes,Yes,Medium,10.0,89.0,10.56,36.7,49.49,13.9,33.71,18.3021,11.83,68.0,36.0,15.11,17.02,13.25,2026,8,0,0,1,0,1,1,3,0.5,162.6621,161.21,1.4521000000000015,0.8927094879507897,8.090909090909092
2026-S08,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,Yes,Medium,11.0,101.0,12.0,42.6912,49.9,15.0,32.9,21.21,10.55,28.0,29.61,15.9,21.3,22.95,2026,8,1,1,1,0,1,1,5,0.8333333333333334,173.7012,128.31,45.3912,26.13177111038956,8.416666666666666
2026-S08,API Integration Platform,API & Middleware QA,No,Yes,Yes,No,Yes,Yes,Medium,9.0,49.0,10.8,20.7,37.89,8.29,17.0,12.0,11.91,17.49,42.19,9.71,11.8,8.59,2026,8,0,1,1,0,1,1,4,0.6666666666666666,106.68,101.69000000000001,4.989999999999995,4.677540307461562,4.9
2026-S08,ERP Operations,ERP Operations QA,No,No,No,Yes,No,No,Medium,4.0,116.0,5.84,48.26,45.49,16.63,39.22,21.27,7.6,48.58,47.46,17.1,45.35,21.0,2026,8,0,0,0,1,0,0,1,0.16666666666666666,176.71,187.09,-10.379999999999995,-5.8740308980816,23.2
2026-S09,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,No,High,12.0,85.0,16.0,44.73,56.32,16.35,27.306,27.0,12.51,49.51,41.33,16.56,20.92,30.5,2026,9,1,1,1,0,1,0,4,0.6666666666666666,187.70600000000002,171.32999999999998,16.376000000000033,8.724281589293913,6.538461538461538
2026-S09,Customer Web Portal,EIP-QA,Yes,Yes,Yes,No,Yes,Yes,Medium,11.0,75.0,11.95,32.82,42.57,12.08,20.63,12.81,8.93,34.87,32.38,12.4172,12.78,13.13,2026,9,1,1,1,0,1,1,5,0.8333333333333334,132.85999999999999,114.5072,18.352799999999988,13.813638416378135,6.25
2026-S09,Billing & Payments,Billing & Payments QA,No,Yes,Yes,No,Yes,No,Medium,16.0,61.0,16.73,26.92,49.7,10.5,23.9,25.32,17.42,29.6,39.0,10.5,16.8,25.0961,2026,9,0,1,1,0,1,0,3,0.5,153.07,138.4161,14.653899999999993,9.573332462272159,3.588235294117647
2026-S09,API Integration Platform,API & Middleware QA,No,Yes,Yes,No,Yes,No,Low,8.0,87.0,8.25,32.25,46.7158,11.28,28.23,23.6,8.5,27.9,40.0851,11.34,23.78,26.2,2026,9,0,1,1,0,1,0,3,0.5,150.32580000000002,137.80509999999998,12.520700000000033,8.329042652691708,9.666666666666666
2026-S09,Enterprise Data Platform,Data Platform QA,Yes,Yes,Yes,Yes,Yes,No,Medium,8.0,78.0,9.0,33.98,54.0,12.7,26.94,30.62,10.69,24.26,35.27,14.0,21.89,28.13,2026,9,1,1,1,1,1,0,5,0.8333333333333334,167.24,134.24,33.0,19.732121502033007,8.666666666666666
2026-S10,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,Yes,No,Medium,12.0,93.0,10.91,34.2,57.07,12.58,31.04,17.91,14.19,31.11,61.29,12.49,22.48,20.71,2026,10,0,1,1,0,1,0,3,0.5,163.71,162.27,1.4399999999999977,0.8796041781198447,7.153846153846154
2026-S10,CRM Sales & Service,CRM Platform QA,No,Yes,No,No,Yes,Yes,Medium,6.0,62.0,8.0,26.02,23.0,9.82,24.41,13.2,8.0,15.43,22.87,9.32,13.08,9.45,2026,10,0,1,0,0,1,1,3,0.5,104.45,78.15,26.299999999999997,25.17951172809957,8.857142857142858
2026-S10,API Integration Platform,API & Middleware QA,No,Yes,No,No,Yes,Yes,High,9.0,68.0,12.62,36.0,37.2,13.1,21.31,21.54,12.95,25.63,40.32,13.65,15.1,31.11,2026,10,0,1,0,0,1,1,3,0.5,141.76999999999998,138.76,3.009999999999991,2.12315722649361,6.8
2026-S10,Mobile Service App,Mobile & Web QE,Yes,Yes,Yes,No,Yes,Yes,Medium,10.0,73.0,10.89,31.72,48.98,11.15,22.3,16.9,8.07,24.82,40.45,13.0,16.42,19.3,2026,10,1,1,1,0,1,1,5,0.8333333333333334,141.94,122.06,19.879999999999995,14.005917993518386,6.636363636363637
2026-S10,Customer Web Portal,EIP-QA,Yes,Yes,Yes,No,Yes,Yes,Medium,10.0,65.0,14.0,27.94,34.44,10.6,19.0,9.12,11.73,17.8,28.55,12.0,13.8,7.26,2026,10,1,1,1,0,1,1,5,0.8333333333333334,115.1,91.14,23.959999999999994,20.816681146828838,5.909090909090909
2026-S10,Billing & Payments,Billing & Payments QA,No,Yes,Yes,No,Yes,No,Medium,21.0,75.0,20.28,31.19,46.91,12.47,33.46,16.1,19.2,26.22,36.3,12.46,23.66,17.4,2026,10,0,1,1,0,1,0,3,0.5,160.41,135.24,25.169999999999987,15.691041705629317,3.409090909090909
2026-S11,Customer Web Portal,EIP-QA,No,Yes,Yes,No,Yes,Yes,Medium,8.0,95.0,9.53,40.55,39.0,13.84,24.26,24.2,9.6,30.4,29.7,14.41,17.1,18.34,2026,11,0,1,1,0,1,1,4,0.6666666666666666,151.38,119.55000000000001,31.829999999999984,21.026555687673394,10.555555555555555
2026-S11,API Integration Platform,API & Middleware QA,No,No,Yes,No,Yes,Yes,Low,10.0,48.0,10.54,20.35,37.0356,8.23,20.0,10.35,12.08,15.15,29.92,8.48,12.6,7.8,2026,11,0,0,1,0,1,1,3,0.5,106.5056,86.03,20.4756,19.224904605954993,4.363636363636363
2026-S11,ERP Operations,ERP Operations QA,No,Yes,Yes,No,No,No,High,8.0,66.0,10.23,29.0,18.05,10.56,17.65,8.98,11.58,23.73,14.0,10.0,20.5,8.76,2026,11,0,1,1,0,0,0,2,0.3333333333333333,94.47000000000001,88.57000000000001,5.900000000000006,6.245368900179956,7.333333333333333
2026-S12,CRM Sales & Service,CRM Platform QA,Yes,Yes,Yes,No,Yes,Yes,Low,9.0,82.0,10.38,29.19,47.05,10.79,25.45,23.37,10.0,35.44,30.3,12.0,21.9,19.0,2026,12,1,1,1,0,1,1,5,0.8333333333333334,146.23,128.64,17.590000000000003,12.028995418176848,8.2
2026-S12,API Integration Platform,API & Middleware QA,Yes,Yes,Yes,No,Yes,Yes,Medium,8.0,76.0,9.41,32.51,37.0,11.86,26.96,21.99,9.04,23.16,29.66,11.605,12.69,21.1,2026,12,1,1,1,0,1,1,5,0.8333333333333334,139.73000000000002,107.255,32.47500000000002,23.24125098404066,8.444444444444445
2026-S12,Customer Web Portal,EIP-QA,Yes,Yes,Yes,Yes,No,Yes,Medium,11.0,66.0,12.06,27.5,37.81,11.3,21.64,11.32,15.7,19.43,20.65,8.78,21.83,8.8,2026,12,1,1,1,1,0,1,5,0.8333333333333334,121.63,95.18999999999998,26.440000000000012,21.738058044890252,5.5
2026-S13,API Integration Platform,API & Middleware QA,Yes,Yes,Yes,No,Yes,Yes,Medium,14.0,107.0,15.51,45.11,44.6,15.92,23.0,21.68,13.4,32.78,36.05,19.34,17.6169,19.38,2026,13,1,1,1,0,1,1,5,0.8333333333333334,165.82,138.5669,27.25309999999999,16.435351586057166,7.133333333333334
2026-S13,Billing & Payments,Billing & Payments QA,No,Yes,No,No,Yes,Yes,Medium,10.0,34.0,10.4,15.44,18.5,5.85,8.7,13.09,18.1,11.6,23.11,6.72,7.03,8.65,2026,13,0,1,0,0,1,1,3,0.5,71.98,75.21000000000001,-3.230000000000004,-4.487357599333153,3.090909090909091
2026-S13,CRM Sales & Service,CRM Platform QA,Yes,Yes,Yes,No,Yes,Yes,Medium,10.0,58.0,11.57,25.4,25.06,9.0,20.0,13.95,11.1518,18.81,34.57,10.62,14.1,9.0,2026,13,1,1,1,0,1,1,5,0.8333333333333334,104.98,98.2518,6.728200000000001,6.409030291484092,5.2727272727272725
2026-S13,Enterprise Data Platform,Data Platform QA,No,No,Yes,No,Yes,Yes,High,7.0,115.0,9.9,62.14,41.96,22.0,27.23,17.82,10.6,65.76,35.71,22.26,21.85,16.49,2026,13,0,0,1,0,1,1,3,0.5,181.04999999999998,172.67,8.379999999999995,4.628555647611155,14.375
2026-S13,Customer Web Portal,EIP-QA,Yes,Yes,Yes,No,Yes,Yes,Low,7.0,83.0,8.0,30.21,30.2,11.32,16.99,15.1,6.48,17.9,21.83,10.02,18.74,9.0,2026,13,1,1,1,0,1,1,5,0.8333333333333334,111.81999999999998,83.96999999999998,27.849999999999994,24.90609908781971,10.375
2026-S14,API Integration Platform,API & Middleware QA,Yes,Yes,Yes,No,No,Yes,High,13.0,77.0,16.64,41.13,28.34,14.19,35.0,22.99,27.4,27.608,22.66,13.6057,33.4885,16.22,2026,14,1,1,1,0,0,1,4,0.6666666666666666,158.29000000000002,140.98219999999998,17.307800000000043,10.934234632636326,5.5
2026-S14,Enterprise Data Platform,Data Platform QA,No,Yes,Yes,No,Yes,Yes,Medium,10.0,54.0,7.01,23.0,32.7,8.86,13.5,16.13,6.58,14.99,39.08,9.6512,,16.0,2026,14,0,1,1,0,1,1,4,0.6666666666666666,101.19999999999999,,,,4.909090909090909
2026-S14,ERP Operations,ERP Operations QA,No,Yes,Yes,No,No,No,Medium,7.0,47.0,8.69,21.4003,14.29,7.38,14.65,10.68,9.0,14.77,12.0,8.0,16.3,9.85,2026,14,0,1,1,0,0,0,2,0.3333333333333333,77.09030000000001,69.91999999999999,7.170300000000026,9.3011701861324,5.875
2026-S14,Billing & Payments,Billing & Payments QA,No,Yes,Yes,No,No,Yes,Low,8.0,101.0,7.54,35.4,34.03,13.5626,26.0,14.79,7.6,22.7585,23.85,15.78,20.6907,13.1,2026,14,0,1,1,0,0,1,3,0.5,131.3226,103.7792,27.54339999999999,20.973846085898384,11.222222222222221
2026-S14,CRM Sales & Service,CRM Platform QA,Yes,Yes,Yes,No,Yes,Yes,Medium,6.0,57.0,8.13,25.47,21.0,9.78,14.33,13.6,6.45,19.68,12.7,9.76,9.2,9.9,2026,14,1,1,1,0,1,1,5,0.8333333333333334,92.30999999999999,67.69,24.61999999999999,26.670999891669368,8.142857142857142
2026-S14,Mobile Service App,Mobile & Web QE,Yes,No,Yes,Yes,Yes,Yes,Medium,15.0,71.0,16.0,30.7,38.67,11.11,27.95,20.1,13.8,17.91,28.3,,33.7,16.9,2026,14,1,0,1,1,1,1,5,0.8333333333333334,144.53,,,,4.4375
2026-S14,Customer Web Portal,EIP-QA,Yes,Yes,Yes,Yes,Yes,No,Medium,12.0,98.0,13.13,42.69,46.0,14.7,23.97,16.2,11.47,37.0,29.67,12.5635,14.6,14.56,2026,14,1,1,1,1,1,0,5,0.8333333333333334,156.69,119.8635,36.826499999999996,23.502776182270722,7.538461538461538
2026-S15,CRM Sales & Service,CRM Platform QA,Yes,Yes,Yes,No,Yes,Yes,High,9.0,38.0,11.9292,20.0,19.72,8.2,20.33,17.98,10.7169,17.01,18.7,9.0,22.88,12.66,2026,15,1,1,1,0,1,1,5,0.8333333333333334,98.1592,90.9669,7.192300000000003,7.327178705612926,3.8
